index,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
69891,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69892,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69893,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69894,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69902,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69915,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69916,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69918,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69936,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69941,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69943,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69944,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69949,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69951,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69958,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69959,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69965,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69966,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69969,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69973,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69974,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69976,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69977,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69979,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69983,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69986,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69989,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69992,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69995,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69996,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69997,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
69998,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70001,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70003,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70008,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70012,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70013,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70015,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70016,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70017,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70019,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70020,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70022,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70023,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70025,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70026,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70031,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70033,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70038,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70044,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70047,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70049,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70053,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70055,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70059,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70061,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70062,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70065,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70069,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70070,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70072,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70074,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70080,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70081,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70082,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70083,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70085,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70086,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70088,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70093,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70098,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70100,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70104,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70107,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70119,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70132,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70133,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70135,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70139,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70141,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70142,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70144,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70152,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70158,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70160,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70166,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70167,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70171,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70173,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70178,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70180,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70182,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70184,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70185,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70186,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70187,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70188,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70189,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70190,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70193,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70194,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70199,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70201,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70202,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70205,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70206,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70207,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70214,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70217,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70219,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70221,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70228,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70231,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70235,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70240,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70242,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70243,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70244,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70246,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70250,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70256,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70257,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70258,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70262,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70264,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70265,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70266,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70268,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70273,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70276,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70279,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70280,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70281,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70284,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70287,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70291,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70294,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70295,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70296,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70297,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70299,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70304,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70308,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70314,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70315,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70316,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70319,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70334,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70348,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70353,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70355,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70357,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70361,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70362,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70365,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70370,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70372,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70373,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70375,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70379,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70382,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70383,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70384,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70386,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70389,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70390,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70392,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70393,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70394,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70395,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70396,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70398,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70399,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70400,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70407,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70408,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70409,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70413,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70415,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70417,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70418,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70421,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70422,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70425,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70428,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70434,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70437,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70442,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70445,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70449,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70450,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70453,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70454,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70459,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70467,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70468,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70471,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70473,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70474,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70477,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70480,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70482,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70484,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70490,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70491,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70492,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70493,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70499,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70500,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70503,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70504,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70505,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70512,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70513,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70514,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70515,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70518,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70519,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70521,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70524,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70527,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70533,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70534,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70536,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70543,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70545,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70552,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70556,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70558,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70560,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70574,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70576,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70578,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70584,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70591,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70593,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70595,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70600,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70601,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70602,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70606,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70607,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70608,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70612,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70617,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70619,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70625,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70626,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70627,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70630,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70631,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70633,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70636,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70638,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70642,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70643,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70644,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70647,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70653,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70654,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70655,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70656,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70658,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70662,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70663,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70669,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70671,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70672,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70678,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70681,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70683,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70689,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70691,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70693,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70697,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70699,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70702,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70703,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70706,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70711,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70713,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70715,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70723,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70729,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70732,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70735,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70736,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70737,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70741,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70747,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70751,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70755,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70759,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70760,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70762,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70766,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70769,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70771,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70775,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70778,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70780,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70781,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70784,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70786,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70787,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70788,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70789,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70791,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70794,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70799,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70802,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70803,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70806,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70810,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70813,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70814,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70817,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70819,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70820,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70822,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
70823,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
